road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
LEO-ROAD-96,LEO-96-33814093802022638020224,Lakewood Dr,,,Leoni Township,42.29934184509116,-84.25201068347808,0.027003,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-97,LEO-97-33817013802174938021750,Michael Ct,,,Leoni Township,42.29998258605603,-84.2944622005452,0.146981,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-98,LEO-98-9187093802174938003145,Walz Rd,,,Leoni Township,42.29998258605603,-84.2944622005452,0.450862,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-99,LEO-99-33814093802138238020226,Chicago Dr,,,Leoni Township,42.299202358850806,-84.25219080408012,0.013998,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-100,LEO-100-33815603802138238021383,Lovers Ln,,,Leoni Township,42.299202358850806,-84.25219080408012,0.026525,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-101,LEO-101-33800433801908038003309,Race Rd,,,Leoni Township,42.299187679143515,-84.25949139471095,0.149749,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-102,LEO-102-9187093802538038021749,Walz Rd,,,Leoni Township,42.29898406509749,-84.29444258414325,0.068899,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-103,LEO-103-9186043800343238003209,Seymour Rd,,,Leoni Township,42.299088796726565,-84.31483438147369,0.525797,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-104,LEO-104-8977053802537738003432,Sargent Rd,,,Leoni Township,42.29898111067384,-84.30920610264486,0.292299,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-105,LEO-105-9130023800343538003432,Seymour Rd,,,Leoni Township,42.299059266958466,-84.3158856745431,0.053885,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-106,LEO-106-9130023802537638003435,Trumble Rd,,,Leoni Township,42.29906980356263,-84.32499891304013,0.466778,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-107,LEO-107-33815613802138138021384,Highland Dr,,,Leoni Township,42.297942101658705,-84.2522337422156,0.093824,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-108,LEO-108-33814093802138138021382,Chicago Dr,,,Leoni Township,42.297942101658705,-84.2522337422156,0.087263,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-109,LEO-109-9130023800345338025376,Trumble Rd,,,Leoni Township,42.299055027610166,-84.32746989510063,0.126571,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-110,LEO-110-03800340338003455,Unnamed Road,,,Leoni Township,42.298910376085395,-84.2503249251442,0.082548,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-111,LEO-111-33809863800346238003441,Top Of The World Dr,,,Leoni Township,42.29775540644409,-84.26003323346177,0.2072,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-112,LEO-112-33800433800346238019080,Race Rd,,,Leoni Township,42.29775540644409,-84.26003323346177,0.102901,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-113,LEO-113-9130023800346838003453,Trumble Rd,,,Leoni Township,42.29889203440881,-84.33876496133877,0.578677,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-114,LEO-114-8986093800346838003177,Hawkins Rd,,,Leoni Township,42.29889203440881,-84.33876496133877,0.517073,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-115,LEO-115-9187093802537938025380,Walz Rd,,,Leoni Township,42.298218832246455,-84.2944275515103,0.052802,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-116,LEO-116-9130023800347038003468,Trumble Rd,,,Leoni Township,42.29889051693452,-84.33967982426587,0.046858,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-117,LEO-117-33814093802022138021381,Chicago Dr,,,Leoni Township,42.29714616042273,-84.25220080547848,0.054944,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-118,LEO-118-33809863800344138020221,Chicago Dr,,,Leoni Township,42.298025774018896,-84.25624903310856,0.257479,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-119,LEO-119-9130023800350938003470,Trumble Rd,,,Leoni Township,42.29866525683582,-84.3585103552248,0.964751,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-120,LEO-120-9129103800350938003105,Dalton Rd,,,Leoni Township,42.29866525683582,-84.3585103552248,0.679312,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-121,LEO-121-33814103802022138020225,Chicago Dr,,,Leoni Township,42.29714616042273,-84.25220080547848,0.0413,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-122,LEO-122-33800433801907838003462,Race Rd,,,Leoni Township,42.29573433042887,-84.26003310094988,0.139442,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-123,LEO-123-9021073800355438003435,Seymour Rd,,,Leoni Township,42.296526401461556,-84.317826436278,0.204988,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-124,LEO-124-9187103800360038003133,Updyke Rd,,,Leoni Township,42.294489380210855,-84.27128499435666,0.907666,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-125,LEO-125-9187093800371838025379,Walz Rd,,,Leoni Township,42.29444525978691,-84.29436978401405,0.260379,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-126,LEO-126-9129103800363738003509,Dalton Rd,,,Leoni Township,42.294996231871345,-84.35842248388634,0.25318,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-127,LEO-127-9129083800363538003637,McGill Rd,,,Leoni Township,42.295055290133035,-84.36178689644242,0.17238,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-128,LEO-128-33807713800371838003751,Ellen Ln,,,Leoni Township,42.29444525978691,-84.29436978401405,0.346042,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-129,LEO-129-9129083800365338003635,McGill Rd,,,Leoni Township,42.29478526668752,-84.36494433309832,0.162877,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-130,LEO-130-33800433800366238019078,Race Rd,,,Leoni Township,42.29291263454207,-84.26003291749528,0.194679,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-131,LEO-131-8977053800367238025377,Sargent Rd,,,Leoni Township,42.29364026097436,-84.30913377982537,0.368592,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-132,LEO-132-33800433800369838003662,Race Rd,,,Leoni Township,42.29251953584859,-84.2600513292477,0.027138,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-133,LEO-133-9188053800366238003699,Cedar Knoll Dr,,,Leoni Township,42.29291263454207,-84.26003291749528,0.502305,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-134,LEO-134-9129103800371738003637,Dalton Rd,,,Leoni Township,42.293514102607254,-84.35839725323319,0.102266,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-135,LEO-135-8978093800372438003715,W I 94,,,Leoni Township,42.291915422366216,-84.25677864261827,0.32942,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-136,LEO-136-8987033800372438003698,Unnamed Road,,,Leoni Township,42.291915422366216,-84.25677864261827,0.17292,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-137,LEO-137-8978093800372838003724,W I 94,,,Leoni Township,42.29188562729782,-84.26007187114577,0.168707,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-138,LEO-138-33800433800372838003698,Race Rd,,,Leoni Township,42.29188562729782,-84.26007187114577,0.043748,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-139,LEO-139-8978093800373238003728,W I 94,,,Leoni Township,42.291847466416584,-84.26300074043648,0.150053,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-140,LEO-140-8987023800369838003732,Unnamed Road,,,Leoni Township,42.29251953584859,-84.2600513292477,0.158085,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-141,LEO-141-8971073800376038003726,E I 94,,,Leoni Township,42.29142612544964,-84.26010338358373,0.500165,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-142,LEO-142-33800433800376038003728,Race Rd,,,Leoni Township,42.29142612544964,-84.26010338358373,0.031744,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-143,LEO-143-9187093800375638003718,Walz Rd,,,Leoni Township,42.291950972923395,-84.29432773129795,0.172104,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-144,LEO-144-9130013800375638003758,Brills Lake Rd,,,Leoni Township,42.291950972923395,-84.29432773129795,0.490341,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-145,LEO-145-33817523800377238003727,Unnamed Road,,,Leoni Township,42.291058565222386,-84.25319797233975,0.152525,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-146,LEO-146-9130013802036638003756,Brills Lake Rd,,,Leoni Township,42.29188252192701,-84.30379446005621,0.486448,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-147,LEO-147-9130013800376638020366,Brills Lake Rd,,,Leoni Township,42.2918423567835,-84.3058230479461,0.103951,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-148,LEO-148-9130013800377038003766,Brills Lake Rd,,,Leoni Township,42.29182353151664,-84.30909120139435,0.167415,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-149,LEO-149-8977053800377038003672,Sargent Rd,,,Leoni Township,42.29182353151664,-84.30909120139435,0.125362,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-150,LEO-150-9192043800377438003753,Knight Rd,,,Leoni Township,42.29093609550572,-84.25269857657256,0.123962,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-151,LEO-151-9192043800377238003774,Knight Rd,,,Leoni Township,42.291058565222386,-84.25319797233975,0.026941,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-152,LEO-152-9130013800377538003770,Brills Lake Rd,,,Leoni Township,42.29180948823505,-84.3132307148629,0.212048,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-153,LEO-153-8971073800377738003760,E I 94,,,Leoni Township,42.29098123206836,-84.26356091020277,0.179888,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-154,LEO-154-9130013800378238003775,Brills Lake Rd,,,Leoni Township,42.29175206638964,-84.31958596903776,0.325572,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-155,LEO-155-9021073800378238003554,Seymour Rd,,,Leoni Township,42.29175206638964,-84.31958596903776,0.365174,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-156,LEO-156-33800433800380538003760,Race Rd,,,Leoni Township,42.29071048138575,-84.26014653006108,0.049424,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-157,LEO-157-8977083800377738003805,Unnamed Road,,,Leoni Township,42.29098123206836,-84.26356091020277,0.177465,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-158,LEO-158-8978093800381438003732,W I 94,,,Leoni Township,42.290568697189514,-84.26986095208993,0.363874,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-159,LEO-159-8971073800384838003777,E I 94,,,Leoni Township,42.289707303399005,-84.26987252835977,0.335358,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-160,LEO-160-33810933802560238018813,Vineyard Ave,,,Leoni Township,42.28951921609342,-84.26642929238209,0.017123,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-161,LEO-161-33814873802560338018817,Hunter Ave,,,Leoni Township,42.28930760441795,-84.26808294195475,0.019788,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-162,LEO-162-8978093802013338003814,W I 94,,,Leoni Township,42.28933135868966,-84.27304243135112,0.184078,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-163,LEO-163-8971073802013438003848,E I 94,,,Leoni Township,42.28885028878083,-84.27280818739513,0.161617,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-164,LEO-164-33813733802013438020133,I 94 Crossovers,,,Leoni Township,42.28885028878083,-84.27280818739513,0.035293,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-165,LEO-165-33817513800388438003772,Ann Arbor Rd,,,Leoni Township,42.28864657794254,-84.26007971792349,0.389984,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-166,LEO-166-33800433800388438003805,Race Rd,,,Leoni Township,42.28864657794254,-84.26007971792349,0.142771,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-167,LEO-167-33800423800390138003774,Stull Rd,,,Leoni Township,42.28848464429009,-84.26063105235458,0.467387,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-168,LEO-168-33817513800390138003884,Ann Arbor Rd,,,Leoni Township,42.28848464429009,-84.26063105235458,0.030373,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-169,LEO-169-33810933801881438025602,Vineyard Ave,,,Leoni Township,42.28857081658624,-84.2664835925588,0.065493,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-170,LEO-170-33817513800390838003901,Ann Arbor Rd,,,Leoni Township,42.288361204140834,-84.2611836887733,0.029563,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
LEO-ROAD-171,LEO-171-33810943801881538018814,Dault Ave,,,Leoni Township,42.28845772343279,-84.26898031204352,0.128138,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
